id,smoking
159764,0.7848358472829906
159765,0.5877511662372829
159766,0.5885589104928186
159767,0.5441130251162791
159768,0.8730480159231088
159769,0.6847099708148874
159770,0.764075168325314
159771,0.014426419084384336
159772,0.485220674486742
159773,0.26981698226150347
159774,0.19246233474179067
159775,0.26358454180043495
159776,0.03332474287281622
159777,0.4989686569856639
159778,0.22372152529789155
159779,0.7501038920120835
159780,0.4706297845597891
159781,0.7886441514561332
159782,0.02417147410449553
159783,0.0849235657618573
159784,0.5922913802842764
159785,0.004412983872160566
159786,0.9146888087513708
159787,0.45128749256667655
159788,0.019581169568803024
159789,0.029744699709588464
159790,0.043258030008731276
159791,0.9498309837010821
159792,0.13517026600970045
159793,0.5279422796658765
159794,0.3120979440563149
159795,0.17022476880543336
159796,0.5231965206955805
159797,0.7736700769523203
159798,0.7041839609877261
159799,0.0021012717446342055
159800,0.010045950756303167
159801,0.03268257291019255
159802,0.962671131275452
159803,0.6449710751692636
159804,0.6616247323318006
159805,0.4095820823594552
159806,0.8716073024556451
159807,0.5785304570381073
159808,0.021683926753847088
159809,0.474630701269006
159810,0.0037915334028503908
159811,0.006600701098908983
159812,0.4728460144398658
159813,0.6144797459903287
159814,0.897201254329505
159815,0.8310128828695561
159816,0.6340770916422402
159817,0.6994825096473177
159818,0.004105377334816315
159819,0.772697367982542
159820,0.09024085104375584
159821,0.015564080909559658
159822,0.6342254194701548
159823,0.005487867484974569
159824,0.8513468675079509
159825,0.6172360652267669
159826,0.4766453281717569
159827,0.03628361651175798
159828,0.013595569411673235
159829,0.01610761489128971
159830,0.06877028171289655
159831,0.6218409562485628
159832,0.5709277997077037
159833,0.3967561702000909
159834,0.017943421930931725
159835,0.86454227155843
159836,0.02027123968073027
159837,0.44576642237221187
159838,0.02974063165205323
159839,0.32106313830635486
159840,0.7466865995705508
159841,0.8421297565249138
159842,0.7638933893871818
159843,0.9316839460055145
159844,0.49139211731753385
159845,0.020604236286409568
159846,0.6069881138494345
159847,0.22437959299365812
159848,0.4722393991614721
159849,0.7118491526707298
159850,0.006624941861561636
159851,0.4238577879216438
159852,0.004349117465172455
159853,0.22047507981381928
159854,0.8755048228917562
159855,0.2995362876729902
159856,0.07348237282713538
159857,0.6018094722631865
159858,0.7616987341442909
159859,0.002459379493520308
159860,0.8714167247835035
159861,0.011849904260290646
159862,0.00432466821300325
159863,0.7387185229064438
159864,0.029401103270170644
159865,0.006370469398288945
159866,0.6937395026473719
159867,0.5238138221365667
159868,0.8394198347302998
159869,0.658232269238111
159870,0.7806331499435906
159871,0.10141769287666702
159872,0.7252475586667515
159873,0.6305421282169635
159874,0.2519873366805922
159875,0.20044999194725893
159876,0.7813392238098524
159877,0.09585268653666355
159878,0.6257642491178906
159879,0.6881688494271637
159880,0.6531959052613623
159881,0.023276995662120954
159882,0.849989980725005
159883,0.8418040088353362
159884,0.8302277720361892
159885,0.4912273750103445
159886,0.39238916507891697
159887,0.356090394191118
159888,0.36908449352409767
159889,0.9034619132829833
159890,0.6690282645056261
159891,0.9507290774534299
159892,0.17066007152161672
159893,0.022019781499175183
159894,0.7557339042869662
159895,0.596973661277256
159896,0.524482842038228
159897,0.42661435911663204
159898,0.6766396141533303
159899,0.8592363904319156
159900,0.029287121467857474
159901,0.5780013178658425
159902,0.21477811115723813
159903,0.4150943404615389
159904,0.4670687098403338
159905,0.015350482804630826
159906,0.7873515265565918
159907,0.7613013514979463
159908,0.738584413514863
159909,0.0023994917515551997
159910,0.5083638944224858
159911,0.37590305228687987
159912,0.5797348929934385
159913,0.06301315765910467
159914,0.026241323649549304
159915,0.18338949812931535
159916,0.01727217697338472
159917,0.009342793227083186
159918,0.13843537562242472
159919,0.5666290219680817
159920,0.16235326359820604
159921,0.8588994733945318
159922,0.17788681736376163
159923,0.28497361865494364
159924,0.7513077636737832
159925,0.7655583805890903
159926,0.8635216504708882
159927,0.6185482558673291
159928,0.3098469304083813
159929,0.7549481147871536
159930,0.33597867114509294
159931,0.5105840463913293
159932,0.006586753728885813
159933,0.26742973881917415
159934,0.19571171368559154
159935,0.13286853481168173
159936,0.5422751396067215
159937,0.011866138448398027
159938,0.6029727158409944
159939,0.7902902624405486
159940,0.6561381860143435
159941,0.5450195604500239
159942,0.5897642896111629
159943,0.7718888676705713
159944,0.013801171999372084
159945,0.7140676574816901
159946,0.7639771991777801
159947,0.015606575657806784
159948,0.2417210524917183
159949,0.7062034342717458
159950,0.8952185097981312
159951,0.17223723488790718
159952,0.6936373377525341
159953,0.004842454768030018
159954,0.5696716968498791
159955,0.0026721611590404086
159956,0.7350360131426408
159957,0.9065334283265345
159958,0.5337717208900562
159959,0.3885304889078107
159960,0.7462123386304627
159961,0.8054960470426981
159962,0.003388037603072676
159963,0.9208975156852722
159964,0.054349591289754536
159965,0.7206162199626338
159966,0.8086178943742556
159967,0.692790707405078
159968,0.01798888102151676
159969,0.8498755924441386
159970,0.019506313038658164
159971,0.007370744063145659
159972,0.021375243413198783
159973,0.6337240842964528
159974,0.2090918317588501
159975,0.7764984043655847
159976,0.6233860251618502
159977,0.8373351041721492
159978,0.027432701345739295
159979,0.6639917259297604
159980,0.691076424698071
159981,0.7829797352768899
159982,0.5284387661723794
159983,0.7459604007319934
159984,0.423504560854406
159985,0.8531772329436736
159986,0.9266508820872741
159987,0.03246921225271066
159988,0.8481856887338631
159989,0.6746319093334999
159990,0.19796559571141312
159991,0.01999797982295573
159992,0.3922982771436766
159993,0.009339449907460485
159994,0.008931240651861074
159995,0.005211041095768401
159996,0.31811155038265854
159997,0.9039439593535197
159998,0.5187505438833395
159999,0.8612664828022596
160000,0.6430984916672201
160001,0.21698631348879524
160002,0.32938026329476555
160003,0.019515408331100874
160004,0.8255131944375965
160005,0.01013858190725321
160006,0.6390999667642543
160007,0.7025236374210081
160008,0.20703835596446235
160009,0.67060885101358
160010,0.6372267404244172
160011,0.17440792439812414
160012,0.43753554439973846
160013,0.7687723357866778
160014,0.010058451376218545
160015,0.10253509754825757
160016,0.6988246435939359
160017,0.13415681351679173
160018,0.847965256611877
160019,0.0036212433585859393
160020,0.05344479017061941
160021,0.6124980604948935
160022,0.8319695371106189
160023,0.006491798179105584
160024,0.44804223461556736
160025,0.10081121987183765
160026,0.01386079912655705
160027,0.6960893185108913
160028,0.013974829503593935
160029,0.7129675637324712
160030,0.4456266554554514
160031,0.8337545036436731
160032,0.00929549856468613
160033,0.10016835909816657
160034,0.7233125795095624
160035,0.5423539569076975
160036,0.003523701754679451
160037,0.4774319975910672
160038,0.6130638970791379
160039,0.01661583478166058
160040,0.572463980436566
160041,0.030500638102825467
160042,0.3309796041476809
160043,0.028502924146293084
160044,0.06870260745210295
160045,0.021641780341401236
160046,0.4897606104499447
160047,0.38350422483461627
160048,0.5024642667269195
160049,0.010428427640204838
160050,0.8393249066178332
160051,0.8947001167940455
160052,0.7747760985714983
160053,0.16416320130761455
160054,0.6375237072697364
160055,0.45340208163381973
160056,0.31305244702031987
160057,0.02838800353390355
160058,0.4980315545449092
160059,0.7756247627262004
160060,0.31452058277005146
160061,0.16701448900452442
160062,0.8941916728875531
160063,0.043125739978251344
160064,0.1742692970752192
160065,0.34951057943960173
160066,0.43687397257496335
160067,0.3720709399221319
160068,0.6845213345600808
160069,0.7335134798247738
160070,0.004791600183935543
160071,0.061962150198617845
160072,0.5648625646190674
160073,0.03715509489359212
160074,0.6668976526249422
160075,0.9214592495358167
160076,0.3691973716258704
160077,0.013992361598338424
160078,0.5904906602651688
160079,0.07121208195813312
160080,0.27653176885984915
160081,0.06165855857252757
160082,0.14179808664458707
160083,0.08380442438620202
160084,0.002172501314301417
160085,0.056418337001965885
160086,0.016491585304433547
160087,0.08905221824527156
160088,0.4005412963148313
160089,0.8426262142468406
160090,0.6128741999288093
160091,0.8954999283037481
160092,0.5741198559826617
160093,0.7388700327403876
160094,0.003904015695878038
160095,0.7140452524197034
160096,0.5298450735380215
160097,0.2102957078889488
160098,0.7536752466252882
160099,0.0024461524770921397
160100,0.5637155303722227
160101,0.4339509380267227
160102,0.6639423151610141
160103,0.7692017398682954
160104,0.1085342674134645
160105,0.33453919630834406
160106,0.009114987119697713
160107,0.270382560308656
160108,0.6631296683024981
160109,0.8785559760240124
160110,0.5718629496310454
160111,0.5120133839337422
160112,0.02189668155989994
160113,0.08038471570511219
160114,0.7199723402234331
160115,0.0022540848749788675
160116,0.009918945341598403
160117,0.8922573795565961
160118,0.44238948478496565
160119,0.0018608589534421544
160120,0.28750193658619855
160121,0.6587851894279976
160122,0.6099647748536201
160123,0.45553761034368484
160124,0.856249483808625
160125,0.8463634821535126
160126,0.6880531613198122
160127,0.5943456248158886
160128,0.40563932769401406
160129,0.8279265664728108
160130,0.5883398534911184
160131,0.03240148804650611
160132,0.0286912174759688
160133,0.9015679853248403
160134,0.8727907894282588
160135,0.6278270104780046
160136,0.008221727592305644
160137,0.7896475252419758
160138,0.6822454589000856
160139,0.9206963995487628
160140,0.49105367320553633
160141,0.7484691122415251
160142,0.00396623001716623
160143,0.3658118961952855
160144,0.13302553435672218
160145,0.008966032758571288
160146,0.005333912048139233
160147,0.6213124112556316
160148,0.5971996028899744
160149,0.3772735738143943
160150,0.20848910706465987
160151,0.2458284828127647
160152,0.05912560931760056
160153,0.05155555136238386
160154,0.6429433811507406
160155,0.6170015241405131
160156,0.8520974789053639
160157,0.539538715205204
160158,0.25554444069927756
160159,0.7175695337353998
160160,0.010670087549570415
160161,0.6727711959889431
160162,0.166586290400309
160163,0.8158220584683129
160164,0.8508382362303676
160165,0.910629097100546
160166,0.7715736918610722
160167,0.7512454350885194
160168,0.17578316924667875
160169,0.19380036030458098
160170,0.9385221023130578
160171,0.00622771165935587
160172,0.43173905247879324
160173,0.4503871737420021
160174,0.7370019870420363
160175,0.004163757290428058
160176,0.24539167203147158
160177,0.44958532917019406
160178,0.4619419015423812
160179,0.007038602579023226
160180,0.7724052393430973
160181,0.6816191942586802
160182,0.7872712176610595
160183,0.0059637058859399236
160184,0.8055768442974633
160185,0.013529077903363747
160186,0.4189246115263287
160187,0.004307176854533862
160188,0.8100873672285401
160189,0.7452921227418668
160190,0.04986455881610898
160191,0.6676097962674982
160192,0.5729594144560552
160193,0.018356641094841086
160194,0.2878948851373413
160195,0.5045117458108443
160196,0.2047431695792301
160197,0.7892676806430523
160198,0.41180855147928797
160199,0.02073495940917795
160200,0.015462594966507573
160201,0.019664819507667967
160202,0.8420277347511563
160203,0.7640050203152909
160204,0.08175334619730541
160205,0.9019768850909798
160206,0.7611293001218806
160207,0.006547532722490134
160208,0.26219165929098376
160209,0.5779495965413047
160210,0.019370090428790537
160211,0.6586290691770115
160212,0.3467718156960209
160213,0.7531795213772798
160214,0.13003431151954398
160215,0.2283518809171406
160216,0.11916037634215905
160217,0.7434511439054683
160218,0.2919436615740801
160219,0.7902673343885253
160220,0.6487456975012352
160221,0.5852465637076586
160222,0.20897580502126392
160223,0.49610622780237873
160224,0.7957357458505049
160225,0.3306159704981665
160226,0.10490844843173336
160227,0.4978998527826796
160228,0.837235147303816
160229,0.6961403007781665
160230,0.7138406533894336
160231,0.014041259130210893
160232,0.8136885575755779
160233,0.019793460428070876
160234,0.02491670382016886
160235,0.7668200964024721
160236,0.5525238375578949
160237,0.3502593047769246
160238,0.23775508547543098
160239,0.004437096057644968
160240,0.9062785856788621
160241,0.023581328627377086
160242,0.4288167394378884
160243,0.5813340214468938
160244,0.008420271525197401
160245,0.5369615460115387
160246,0.8383500217818702
160247,0.4899088045708806
160248,0.11297420698832533
160249,0.8019652411198388
160250,0.851046168218545
160251,0.5015769591947413
160252,0.01685741728520687
160253,0.4056056534042871
160254,0.7785386398366314
160255,0.6201334089880526
160256,0.40563224992553315
160257,0.934076567832637
160258,0.0029926134524880846
160259,0.8586688493077081
160260,0.634742377402839
160261,0.15488301091813741
160262,0.009182327138940103
160263,0.0788288161262995
160264,0.5717774868506231
160265,0.5363468827162852
160266,0.8394956917136912
160267,0.4390710123117628
160268,0.2914143131127794
160269,0.038213375349720746
160270,0.061790329846616525
160271,0.4806652385234012
160272,0.8534958507258491
160273,0.01047397439459086
160274,0.055416823931755115
160275,0.687304162482768
160276,0.476953519632337
160277,0.01096186864010125
160278,0.5991199836455312
160279,0.6825234686915971
160280,0.13500702323729266
160281,0.7936009368149505
160282,0.7365403652211131
160283,0.557792055208418
160284,0.6414625714443232
160285,0.8456731960541736
160286,0.6640858613412629
160287,0.641848145912574
160288,0.10145270388562104
160289,0.5322753233968885
160290,0.7423947403156794
160291,0.06236288967835258
160292,0.006618333468448109
160293,0.6971581967250983
160294,0.12814424972973482
160295,0.7730434447741932
160296,0.6610595930127418
160297,0.7971943301631206
160298,0.012877551883614589
160299,0.7924673920086894
160300,0.6347709516555857
160301,0.6359153129763007
160302,0.20636363503904664
160303,0.5431915771725694
160304,0.7741722755529569
160305,0.6676177781622133
160306,0.7009446226360446
160307,0.6131822560684413
160308,0.032512851690461524
160309,0.09005597880698267
160310,0.0066369523629247265
160311,0.8098872862765693
160312,0.5214012141653535
160313,0.6510945329821365
160314,0.5207132806670539
160315,0.6543045855521106
160316,0.8078070589856415
160317,0.6143644325882471
160318,0.8310557246001454
160319,0.5641219979819975
160320,0.008216207038210022
160321,0.7899152205350318
160322,0.6211177268759394
160323,0.3976756125360237
160324,0.8390680640210613
160325,0.9421358217300336
160326,0.5488137160503905
160327,0.00649092505362384
160328,0.02345121446422022
160329,0.8162624372960481
160330,0.027203962797848782
160331,0.8648530596158691
160332,0.810335035392772
160333,0.09169443862926474
160334,0.589619136120441
160335,0.311649899350011
160336,0.7101870293466591
160337,0.6576302997348124
160338,0.4002830412836067
160339,0.01879493533014553
160340,0.7767037999786819
160341,0.43348624096304955
160342,0.4606245557575293
160343,0.8707077206669982
160344,0.5727611977374475
160345,0.5084852253677685
160346,0.3622618681221511
160347,0.9342858580161867
160348,0.9121014396308897
160349,0.468557522165716
160350,0.8201012808342886
160351,0.7522444251314633
160352,0.6976122002406627
160353,0.021155795273021222
160354,0.05974012099650477
160355,0.276613976638214
160356,0.1089086026752813
160357,0.06866586762827773
160358,0.19739117505439574
160359,0.012411134356456398
160360,0.022258892947618167
160361,0.07134113566293529
160362,0.005550363723228587
160363,0.03942786835804044
160364,0.4690036769786489
160365,0.583247024796216
160366,0.00794370304029081
160367,0.8621149469311155
160368,0.15716894369026524
160369,0.03924141427455385
160370,0.9035566045371122
160371,0.6624771496238874
160372,0.004741317290418469
160373,0.8362966670733196
160374,0.7695423877821521
160375,0.12799533915560532
160376,0.6134429584870263
160377,0.03832666538494088
160378,0.7855469327840268
160379,0.5762390844329556
160380,0.011846469978320633
160381,0.6267359788770285
160382,0.6739837473115387
160383,0.12129767946358543
160384,0.4974429044026833
160385,0.013785439159806095
160386,0.05733980125042567
160387,0.005900694978200368
160388,0.31086203556574615
160389,0.757404971553732
160390,0.6565995497145835
160391,0.6527824595959016
160392,0.6824724644703052
160393,0.12711065155161813
160394,0.007562464823125475
160395,0.7191464745088396
160396,0.4560459195711384
160397,0.3292140921197562
160398,0.8667306239792348
160399,0.4698141805463377
160400,0.8524167083903088
160401,0.0050621003461439355
160402,0.8606199506383169
160403,0.04849169317525584
160404,0.48436468375200076
160405,0.4452371278341945
160406,0.6027481981640253
160407,0.0069487723086992075
160408,0.6997616914974449
160409,0.006342215518240666
160410,0.025839117840256054
160411,0.8358566230692542
160412,0.7086095161213313
160413,0.8237106216776273
160414,0.02093431793845457
160415,0.016341721561353443
160416,0.018195165360624488
160417,0.009514775551387276
160418,0.08409612992363795
160419,0.23100384419876327
160420,0.14525156105311332
160421,0.4659412830738796
160422,0.6887265553320288
160423,0.0064001470679411815
160424,0.59242566141823
160425,0.03879904897678739
